"Oid";"ClasseOid";"DataNascita";"Sesso";"Cittadinanza";"PEI";"PDB";"Anno";"Classe";"Settore";"StatusFinale.x";"StatusFinale_prec";"Docenti";"DocentiRuolo";"Matematica_finale";"Italiano_finale";"Inglese_finale";"MediaFinale";"MediaFinaleClass";"MediaFinale_prec";"MediaFinaleClass_prec";"assenze21";"assenze41";"note_merito21";"note_merito41";"note_impegno21";"note_impegno41";"note_disciplinari21";"note_disciplinari41";"ritardi21";"ritardi41";"mate_media1";"mate_media2";"mate_media3";"mate_media4";"mate_media5";"mate_media6";"mate_media7";"mate_media8";"mate_media9";"mate_media10";"mate_media11";"mate_media12";"mate_media13";"mate_media14";"mate_media15";"mate_media16";"mate_media17";"mate_media18";"mate_media19";"mate_media20";"mate_media21";"mate_media22";"mate_media23";"mate_media24";"mate_media25";"mate_media26";"mate_media27";"mate_media28";"mate_media29";"mate_media30";"mate_media31";"mate_media32";"mate_media33";"mate_media34";"mate_media35";"mate_media36";"mate_media37";"mate_media38";"mate_media39";"mate_media40";"mate_media41";"Matematica_finale_prec";"Italiano_finale_prec";"Inglese_finale_prec";"no_mate_1";"no_mate_2";"no_mate_3";"no_mate_4";"no_mate_5";"no_mate_6";"no_mate_7";"no_mate_8";"no_mate_9";"no_mate_10";"no_mate_11";"no_mate_12";"no_mate_13";"no_mate_14";"no_mate_15";"no_mate_16";"no_mate_17";"no_mate_18";"no_mate_19";"no_mate_20";"no_mate_21";"no_mate_22";"no_mate_23";"no_mate_24";"no_mate_25";"no_mate_26";"no_mate_27";"no_mate_28";"no_mate_29";"no_mate_30";"no_mate_31";"no_mate_32";"no_mate_33";"no_mate_34";"no_mate_35";"no_mate_36";"no_mate_37";"no_mate_38";"no_mate_39";"no_mate_40";"no_mate_41";"mate_primo_quad";"varianza1718";"varianza41";"varianza21";"perc_doc_ruolo";"Cittadinanza_bin";"StatusFinale_bin_prec";"StatusFinale_bin";"rischio";"assenze_perc21";"assenze_perc41"
"205869fe-5790-45ac-bdff-e42fa043f4a7";"8e680719-e6b8-4455-8627-596f73c41b87";0;1;"ITALIA";0;0;2;"I2 C";"Liceo Internazionale per l'Intercultura";"P1";"P1";19;17;7;8;9;8,73333333333333;9;8,23076923076923;8;5;16;1;1;3;3;0;1;6;11;0;6,5;6,5;7,25;7,08333333333333;7,1875;7,1875;7,15;7,15;7,15;6,85714285714286;6,85714285714286;6,96875;6,96875;6,96875;6,83333333333333;6,83333333333333;6,83333333333333;6,83333333333333;6,83333333333333;6,7;7;6,72916666666667;6,72916666666667;6,72916666666667;6,69230769230769;6,69230769230769;6,69230769230769;6,69230769230769;6,69230769230769;6,78571428571429;6,78571428571429;6,78571428571429;6,78571428571429;6,78571428571429;6,86666666666667;6,859375;6,859375;6,79411764705882;6,79411764705882;6,79411764705882;7;8;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3,90723684210526;2,23621323529412;1,28125;0,894736842105263;1;1;1;2;0,0476190476190476;0,0780487804878049
"211bd3d8-dc4d-46f7-a789-66ada0396137";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";0;0;"ITALIA";0;0;3;"S3 A";"Liceo Scientifico Paritario";"P1";"P1";14;12;8;8;8;8;8;7,36363636363636;7;4;5;0;1;2;2;0;0;6;10;0;0;7,75;7,75;7,75;7,75;8,875;8,875;8,875;8,875;8,875;8,875;8;8;8;8;8;8;8;8;7,7;7,7;7,7;7,7;7,7;7,70833333333333;7,70833333333333;7,70833333333333;7,70833333333333;7,70833333333333;7,46428571428571;7,46428571428571;7,46428571428571;7,46428571428571;7,46428571428571;7,46428571428571;7,4375;7,4375;7,61111111111111;7,61111111111111;7,61111111111111;9;8;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0,980902777777778;1,70486111111111;2,375;0,857142857142857;1;1;1;3;0,0380952380952381;0,024390243902439
"216263b8-acac-4113-91d6-3fffc4cffb94";"611b1046-0e5e-4c75-909f-c02c0e3d874b";-1;0;"ITALIA";0;0;3;"I3 D";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;19;8;7;9;7,83333333333333;8;7,15384615384615;7;3;3;1;1;2;5;0;0;0;0;0;0;3;3;5,75;4,5;4,3125;5,15;5,15;5,15;5,15;5,20833333333333;5,20833333333333;5,46428571428571;5,71875;5,97222222222222;5,97222222222222;5,97222222222222;5,97222222222222;5,97222222222222;5,875;5,875;5,875;5,875;6,09090909090909;6,35416666666667;6,35416666666667;6,35416666666667;6,35416666666667;6,44230769230769;6,44230769230769;6,44230769230769;6,44230769230769;6,44230769230769;6,44230769230769;6,51785714285714;6,51785714285714;6,48333333333333;6,640625;6,640625;6,640625;6;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1,3406432748538;4,90807291666667;6,25694444444444;0,863636363636364;1;1;1;3;0,0285714285714286;0,0146341463414634
"218bca28-d6bd-4a2b-9ad7-d035c6039493";"21576f87-af5c-44f4-b86f-560733e44a52";0;1;"ITALIA";0;0;3;"C3 A";"Liceo Classico Paritario";"P1";"P1";15;12;8;9;9;8,84615384615385;9;8,18181818181818;8;4;14;1;1;0;0;0;0;3;7;0;0;0;7;7;7;7;7;7;6,75;6,75;6,75;6,75;6,75;7;7;7;7;7;7;7,25;7,25;7,25;7,25;7,25;7,25;7,25;7,25;7,3;7,3;7,3;7,41666666666667;7,41666666666667;7,41666666666667;7,41666666666667;7,41666666666667;7,41666666666667;7,42857142857143;7,42857142857143;7,42857142857143;7,42857142857143;6;9;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2,14166666666667;0,285714285714286;0,25;0,8;1;1;1;3;0,0380952380952381;0,0682926829268293
"22c33e0f-ef3b-47dd-8b3f-d51e5668afcc";"4cd9773c-844d-454f-96eb-6c2d9c68ebf4";0;1;"ITALIA";0;0;5;"C5 A";"Liceo Classico Paritario";"P1";"P1";12;12;6;7;7;7,38461538461539;7;7,23076923076923;7;9;12;0;0;0;0;0;0;0;3;0;0;0;0;6,25;6,25;6,25;6,25;6,25;6,25;6,75;6,75;6,75;6,75;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,66666666666667;6,625;6,625;6,625;6,625;6,625;6,1;6,1;6,1;6,1;6,1;6,1;6,1;5,91666666666667;5,91666666666667;5,91666666666667;5,92857142857143;5,92857142857143;5,92857142857143;5,92857142857143;7;8;6;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1,65625;1,18154761904762;0,270833333333333;1;1;1;1;2;0,0857142857142857;0,0585365853658537
"22dd6ae9-f23a-4f13-9f07-05550b688450";"611b1046-0e5e-4c75-909f-c02c0e3d874b";0;0;"ITALIA";0;0;3;"I3 D";"Liceo Internazionale per l'Intercultura";"P1";"P1";22;19;9;9;8;8,66666666666667;9;8,46153846153846;8;1;1;1;1;7;11;2;3;4;8;0;0;5,25;5,25;5,25;6,25;6,625;6,65;6,65;6,65;6,65;6,95833333333333;6,95833333333333;7,32142857142857;7,5;7,55555555555556;7,55555555555556;7,55555555555556;7,55555555555556;7,55555555555556;7,45;7,45;7,45;7,45;7,61363636363636;7,8125;7,8125;7,8125;7,8125;7,90384615384615;7,90384615384615;7,90384615384615;7,90384615384615;7,90384615384615;7,90384615384615;7,875;7,875;7,85;7,96875;7,96875;7,96875;8;7;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1,38809523809524;1,92395833333333;1,84027777777778;0,863636363636364;1;1;1;3;0,00952380952380952;0,0048780487804878
"22df38d7-05d7-4dfb-975d-1572848a26d9";"278af4eb-65a2-41f6-b15a-42291d9da540";-1;1;"ITALIA";0;1;5;"SU5 B";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;6;8;7;7,69230769230769;8;7,23076923076923;7;2;6;3;3;0;0;0;0;3;7;0;0;0;0;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6,125;6,125;6,125;5,9;5,9;5,9;5,9;5,9;5,9;5,9;6,04166666666667;6,04166666666667;6,04166666666667;6,04166666666667;6,04166666666667;6,04166666666667;6,04166666666667;6,04166666666667;6,04166666666667;6,14285714285714;6,14285714285714;6,14285714285714;6;8;6;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1,34821428571429;0,705357142857143;0,729166666666667;0,789473684210526;1;1;1;2;0,019047619047619;0,0292682926829268
"235e2f1c-b1c0-49c1-92b3-7ae544acb71b";"fa4d5f10-277e-432c-9af2-325543a668b3";0;1;"ITALIA";0;0;5;"SU5 A";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;8;8;10;8,92307692307692;9;8,92307692307692;9;13;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8,33333333333333;8;9;9;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0,833333333333333;1,33333333333333;0;0,789473684210526;1;1;1;3;0,123809523809524;0,0926829268292683
"23b3dd54-2475-40d3-8a04-e6ae3037dfe6";"278af4eb-65a2-41f6-b15a-42291d9da540";0;1;"ITALIA";0;1;5;"SU5 B";"Liceo Scienze Umane Paritario";"P1";"P1";19;15;7;9;9;8,46153846153846;8;7,53846153846154;8;2;5;1;1;0;0;0;0;4;10;0;0;0;0;0;6;6,5;6,5;6,5;6,5;6,5;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;6,33333333333333;5,875;5,875;5,875;6,25;6,25;6,25;6,25;6,25;6,25;6,25;6,25;6,25;6,25;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,41666666666667;6,5;6,5;6,5;6;8;8;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3,175;1,1875;1,0625;0,789473684210526;1;1;1;2;0,019047619047619;0,024390243902439
"241621d1-a424-487a-9a16-8444cc846991";"b9f4b572-d1ca-4d7e-8a4d-9869d28ebff8";0;0;"ITALIA";0;1;3;"S3 B";"Liceo Scientifico Paritario";"P1";"P1";14;12;6;6;6;6,66666666666667;7;6,8;7;14;27;0;0;0;0;0;1;8;15;0;0;0;0;0;3;3,25;3,25;3,25;3,25;3,25;3,25;3,25;3,33333333333333;3,33333333333333;4,25;4,25;4,25;4,25;4,25;4,25;4,2;4,2;4,2;4,2;4,2;4,2;5;5;5;5;5;5,28571428571429;5,28571428571429;5,28571428571429;5,28571428571429;5,28571428571429;5,125;5,125;5,125;5,125;6;6;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3,83402777777778;4,91071428571429;3,41666666666667;0,857142857142857;1;1;1;2;0,133333333333333;0,131707317073171
