"Oid";"ClasseOid";"DataNascita";"Sesso";"Cittadinanza";"PEI";"PDB";"Anno";"Sezione";"Classe";"Settore";"Area";"StatusFinale";"MedieCSC";"ScuolaMediaProvenienza";"ConsiglioOrientativo";"BocciatoMedie";"ValutazioneEsameMedie";"ValutazioneEsameMaturita"
"c9a5806f-8c0a-44bd-9a91-66971602ec7d";"dfa41e7a-8981-4091-9ac7-392a704443ac";"2003-04-25";"0";"ITALIA";"0";"1";"2";"B";"2 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"c9b703b3-c786-4012-8577-ebe532418d27";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-09-08";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"c9b703b3-c786-4012-8577-ebe532418d27";"278af4eb-65a2-41f6-b15a-42291d9da540";"2000-09-08";"1";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"90"
"c9da0868-b27e-46e5-aa12-d5a78e460629";"5d980c72-ede9-4a23-bf67-a71fec550053";"2004-01-03";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"c9da0868-b27e-46e5-aa12-d5a78e460629";"49405a36-2cf8-427a-87dc-92f9cf121301";"2004-01-03";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"ca8fa4f7-ac0e-4c4b-b208-f8202eb02104";"a2e1e80e-e71b-4c18-8393-52026239286d";"2003-12-05";"0";"CINA REPUBBLICA POPOLARE";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"ca8fa4f7-ac0e-4c4b-b208-f8202eb02104";"8e680719-e6b8-4455-8627-596f73c41b87";"2003-12-05";"0";"CINA REPUBBLICA POPOLARE";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"cb3ec61d-2bb2-4b2c-a0e8-00fd6df58e1f";"471c5e63-f996-463b-8f18-d32c7d5c6397";"2000-06-18";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"cb3ec61d-2bb2-4b2c-a0e8-00fd6df58e1f";"4cd9773c-844d-454f-96eb-6c2d9c68ebf4";"2000-06-18";"1";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"66"
"cc4d5b93-bd2f-44ee-813f-e786b55136cb";"d62cf8b3-3a27-4025-9c38-8fdd1f1927e7";"2003-12-12";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2017-2018";"B1";"0";"";"";"0";"0";"0"
"cc7f8999-b838-4d9e-8671-e927e05bfe4d";"293e84dc-0121-4543-a327-e81524e03785";"2004-05-13";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"cc96ffd3-8f64-44fc-8ef6-f1289c5c43e3";"cec4e795-efb2-4b5b-8ac5-73259f386580";"2003-11-11";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"cc96ffd3-8f64-44fc-8ef6-f1289c5c43e3";"dfa41e7a-8981-4091-9ac7-392a704443ac";"2003-11-11";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"ccd28053-ff93-4437-9d86-e1f46ee2b61f";"f0aa953a-343c-4d42-8088-3e57163eb0b3";"1999-07-27";"1";"";"0";"0";"5";"A";"5 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"ccd302ed-d782-41ca-bd52-933868de4e7e";"dfa41e7a-8981-4091-9ac7-392a704443ac";"2003-06-13";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"ccea4a7c-3716-492f-bf86-2fce51032ca8";"3bb91654-06ee-481d-8b7a-d6e3f3d0d4d5";"2001-10-15";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"ccea4a7c-3716-492f-bf86-2fce51032ca8";"56f95698-c3ec-41f4-9376-9b0923a0d18a";"2001-10-15";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"ccf3524d-58a4-4ab2-a602-c0cf81ff8550";"f0aa953a-343c-4d42-8088-3e57163eb0b3";"1999-12-13";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"ccff515b-5a2e-4def-ae89-b7aa4583cf06";"cec4e795-efb2-4b5b-8ac5-73259f386580";"2003-11-10";"0";"ITALIA";"0";"1";"1";"B";"1 B";"Liceo Scientifico Paritario";"2017-2018";"T";"0";"";"";"0";"0";"0"
"ccff515b-5a2e-4def-ae89-b7aa4583cf06";"dfa41e7a-8981-4091-9ac7-392a704443ac";"2003-11-10";"0";"ITALIA";"0";"1";"2";"B";"2 B";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"cd30b1e4-9e0c-4815-a44a-a4c7974b0f5e";"0cf8ebdd-4a64-467f-a80e-6f5594b90988";"2003-10-26";"0";"FRANCIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"cd30b1e4-9e0c-4815-a44a-a4c7974b0f5e";"12e8710f-de11-4655-afcd-f790d5a28145";"2003-10-26";"0";"FRANCIA";"0";"0";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"cdca02cb-f376-4bf3-ad69-3512b76cd836";"5f545908-f552-4c84-bb37-fd328dda31a4";"2004-10-01";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"ce0a465c-d615-4a02-92f9-f03afbc59f0a";"5d980c72-ede9-4a23-bf67-a71fec550053";"2002-06-28";"0";"PERU";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"ce0a465c-d615-4a02-92f9-f03afbc59f0a";"49405a36-2cf8-427a-87dc-92f9cf121301";"2002-06-28";"0";"PERU";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"ce2a2877-4610-43bb-927b-b60324aa9178";"3c25a072-5ade-4eb0-83a4-6a4671f09892";"2001-11-14";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"ce2a2877-4610-43bb-927b-b60324aa9178";"9a55704d-75b8-44b5-aee3-673bc09335c0";"2001-11-14";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"ce49cb6d-ac07-4415-92c6-b3f722a8b968";"dd2f0e00-d414-4061-b2e3-2b4ef55f0994";"2002-04-02";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"ce49cb6d-ac07-4415-92c6-b3f722a8b968";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-04-02";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"ce4d5cae-876b-48e4-991c-2fab1aded4af";"dd2f0e00-d414-4061-b2e3-2b4ef55f0994";"2002-02-01";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"ce4d5cae-876b-48e4-991c-2fab1aded4af";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-02-01";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"cf0e39b1-b841-44d3-ba3b-c4cc1c723b60";"927539d4-142d-43eb-9913-4096cd25b19b";"2001-02-04";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"cf314dd1-132a-48c1-85e0-45880d6a999a";"a2e1e80e-e71b-4c18-8393-52026239286d";"2003-08-13";"0";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"cf314dd1-132a-48c1-85e0-45880d6a999a";"8e680719-e6b8-4455-8627-596f73c41b87";"2003-08-13";"0";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"cf3152d1-486d-47d0-a36d-6fd98f002762";"567c745c-cd64-4977-b762-535c83f30e9b";"2001-07-12";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"cf3152d1-486d-47d0-a36d-6fd98f002762";"a3b34cfd-86ca-4e4a-b840-10f996ab4d6f";"2001-07-12";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"cf3f9e78-e3b3-4e2c-849b-ddfebaf5790e";"b9e0c0f2-7a97-43d3-a54b-bcd9de1f8524";"2004-04-02";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"cf53e8a1-095a-4dc0-95aa-2d37b0d75e79";"293e84dc-0121-4543-a327-e81524e03785";"2004-11-21";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"cf6891f2-4c70-44f0-86a9-5bfbbc812dd1";"d62cf8b3-3a27-4025-9c38-8fdd1f1927e7";"2003-05-26";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"cf6891f2-4c70-44f0-86a9-5bfbbc812dd1";"934d9f66-cce7-4e03-8d3a-9be969847be3";"2003-05-26";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"cfffb2ba-2478-4a3a-a238-3ad4bf55fb69";"b4d16bb3-4589-4ba3-b761-4a2e0449bf96";"2004-07-02";"0";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"d09f3f72-feda-4aac-846b-16d93181aa3e";"3f9e081d-7efe-40dc-b14b-b928e485e234";"2004-11-19";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"1";"Collegio San Carlo";"";"0";"0";"0"
"d1199bd9-0d4a-4428-8c61-d2f4da9bdcb6";"0b78ed65-f31d-4beb-b246-96f7928b395b";"2001-03-04";"1";"ITALIA";"0";"1";"3";"A";"3 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d1199bd9-0d4a-4428-8c61-d2f4da9bdcb6";"b0c2c6be-fa9f-4326-9774-98779897336e";"2001-03-04";"1";"ITALIA";"0";"1";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d132822e-9191-430b-8bce-5785c80592fe";"3c25a072-5ade-4eb0-83a4-6a4671f09892";"2001-05-03";"0";"ITALIA";"0";"1";"3";"A";"3 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d132822e-9191-430b-8bce-5785c80592fe";"9a55704d-75b8-44b5-aee3-673bc09335c0";"2001-05-03";"0";"ITALIA";"0";"1";"4";"A";"4 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d19cd606-decf-4d5a-878a-fd68db1e1569";"0b78ed65-f31d-4beb-b246-96f7928b395b";"2002-05-12";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d19cd606-decf-4d5a-878a-fd68db1e1569";"b0c2c6be-fa9f-4326-9774-98779897336e";"2002-05-12";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d1a785e8-2e5f-451a-8a61-351e0ee80e0d";"f8cdc0dc-2f93-4dfc-85b8-87f5fcd27480";"2001-02-01";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d1a785e8-2e5f-451a-8a61-351e0ee80e0d";"fa4d5f10-277e-432c-9af2-325543a668b3";"2001-02-01";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"70"
"d1b17d71-feee-41a0-9322-0d915f39310b";"82851afe-669b-4a7f-81d9-243185960f3f";"2001-11-23";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d1b17d71-feee-41a0-9322-0d915f39310b";"20ac3d06-ec49-491e-95b0-a592075a1b6c";"2001-11-23";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d1cdd0cb-cec0-4c7d-8a34-8180963f51ca";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-11-12";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d1cdd0cb-cec0-4c7d-8a34-8180963f51ca";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";"2002-11-12";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d1e6fb2b-a7a7-41a6-9435-ff381f24d2b0";"3e17ffbd-1ffe-44e7-b333-1630a962ea42";"2000-07-21";"1";"ITALIA";"0";"1";"4";"B";"4 B";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d1e6fb2b-a7a7-41a6-9435-ff381f24d2b0";"c01eeeaf-0ef3-44c1-8aa4-2fbb7311d9db";"2000-07-21";"1";"ITALIA";"0";"1";"5";"B";"5 B";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"82"
"d1e90757-4966-48ce-b678-b29ebde3acf5";"8c9ad465-9aa5-4b90-96ac-d9d559470d6f";"2002-09-16";"0";"ITALIA";"0";"0";"2";"D";"2 D";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d1e90757-4966-48ce-b678-b29ebde3acf5";"611b1046-0e5e-4c75-909f-c02c0e3d874b";"2002-09-16";"0";"ITALIA";"0";"0";"3";"D";"3 D";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d3c3887f-4f5b-4042-99a4-dcd59c3c7eaf";"1bdbfdcb-7d00-45c2-b38c-6419f302aa62";"2001-03-27";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d41fe4d4-50e6-46dd-9b57-827fd212c363";"962692b7-279e-41c6-86b7-beaa72e834f6";"2004-04-06";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"d4c31106-f36b-4df9-b02e-2da56f2d5ec1";"293e84dc-0121-4543-a327-e81524e03785";"2004-11-08";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d4e713e5-1d81-4cae-a21b-eb47de6b9e6f";"b177caa6-0fa7-4e1c-9e8f-d0e66ddbe472";"1999-12-24";"1";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d5273457-04cb-4389-9da1-41356273959c";"71f5852b-4309-480d-a19e-ea4abb30c878";"2000-05-01";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d5273457-04cb-4389-9da1-41356273959c";"941f1d82-145a-4fe6-971b-799fcf029a97";"2000-05-01";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"72"
"d54262ed-a161-4119-b6d5-f93e06bb8675";"b948c8fb-6abf-4be8-9fde-7c9dabf5241f";"2002-01-04";"0";"ITALIA";"0";"1";"3";"B";"3 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d54262ed-a161-4119-b6d5-f93e06bb8675";"9a55704d-75b8-44b5-aee3-673bc09335c0";"2002-01-04";"0";"ITALIA";"0";"1";"4";"A";"4 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d5a90a39-0a77-45e1-9c72-0acd93d644cb";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-10-17";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d5a90a39-0a77-45e1-9c72-0acd93d644cb";"278af4eb-65a2-41f6-b15a-42291d9da540";"2000-10-17";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"62"
"d607159f-0e55-4831-b7d5-de7fc0230f33";"1bdbfdcb-7d00-45c2-b38c-6419f302aa62";"2000-09-15";"0";"";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d663b480-d836-4668-a9d9-cfc610bb02f9";"15d90f60-ab82-4d22-8a28-6a7b3c0ca57a";"2002-07-04";"1";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d663b480-d836-4668-a9d9-cfc610bb02f9";"37a391f1-4ad3-4367-9c6b-e8ea7ef1319f";"2002-07-04";"1";"ITALIA";"0";"0";"3";"C";"3 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d66d7319-ef9b-4c74-83d1-b8cf5a7b1af9";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-07-09";"1";"CINA REPUBBLICA POPOLARE";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d66d7319-ef9b-4c74-83d1-b8cf5a7b1af9";"278af4eb-65a2-41f6-b15a-42291d9da540";"2000-07-09";"1";"CINA REPUBBLICA POPOLARE";"0";"0";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"61"
"d70e1e92-caf6-49be-9a0f-7572b1fbd1c6";"dd2f0e00-d414-4061-b2e3-2b4ef55f0994";"2002-04-21";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"d70e1e92-caf6-49be-9a0f-7572b1fbd1c6";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-04-21";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"B1";"0";"";"";"0";"0";"0"
"d728aa6f-bacb-4e55-ad05-1dcf3b1f2379";"6831041f-6fbe-4098-a48c-8df76e166f3c";"2002-08-07";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d728aa6f-bacb-4e55-ad05-1dcf3b1f2379";"b9f4b572-d1ca-4d7e-8a4d-9869d28ebff8";"2002-08-07";"0";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"d797f78b-215b-4f13-b434-aca4007c9e4a";"d62cf8b3-3a27-4025-9c38-8fdd1f1927e7";"2004-04-26";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"d797f78b-215b-4f13-b434-aca4007c9e4a";"934d9f66-cce7-4e03-8d3a-9be969847be3";"2004-04-26";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d7b4e84a-7352-409c-847e-ee6bd99adea6";"11b6d6c4-f7ed-4a08-8120-a38eae3a8568";"2000-10-11";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"d7b4e84a-7352-409c-847e-ee6bd99adea6";"2eebf665-6d63-4c74-925b-68389a7dcf6d";"2000-10-11";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"60"
"d7c44601-41aa-4579-92f3-123d19dfe452";"dd2f0e00-d414-4061-b2e3-2b4ef55f0994";"2002-07-02";"0";"ITALIA";"0";"1";"2";"A";"2 A";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"d7c44601-41aa-4579-92f3-123d19dfe452";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-07-02";"0";"ITALIA";"0";"1";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"d805623f-20da-41fc-b436-98cf8201d0b7";"0cf8ebdd-4a64-467f-a80e-6f5594b90988";"2003-05-06";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d805623f-20da-41fc-b436-98cf8201d0b7";"12e8710f-de11-4655-afcd-f790d5a28145";"2003-05-06";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"d80b2583-8025-4995-8e8e-51efe7c499a5";"5d6ba531-3ff2-4afa-ba66-c0649f65843a";"1999-12-25";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"d85e32b5-7c99-459c-bee2-658387e97097";"15d90f60-ab82-4d22-8a28-6a7b3c0ca57a";"2002-01-20";"0";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"RT";"0";"";"";"0";"0";"0"
"d8b72870-4ee5-48ba-9b0a-b337d2c61365";"5d980c72-ede9-4a23-bf67-a71fec550053";"2003-02-17";"1";"GIAPPONE";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"d8b72870-4ee5-48ba-9b0a-b337d2c61365";"49405a36-2cf8-427a-87dc-92f9cf121301";"2003-02-17";"1";"GIAPPONE";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"d9189155-02ad-4ad4-b523-4f4731a3cd36";"293e84dc-0121-4543-a327-e81524e03785";"2004-09-15";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P2";"1";"Collegio San Carlo";"";"0";"0";"0"
"d9333363-1f48-4e83-8ff3-8a7394ce3529";"f0aa953a-343c-4d42-8088-3e57163eb0b3";"1999-06-21";"1";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"da655ca1-81e6-4c7f-836a-ccb7a1d1a14c";"631308fa-cc55-47b6-85ee-be72698f1121";"2004-08-06";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Classico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"daac0b96-0bcb-4db5-83af-4531ed75d1ae";"962692b7-279e-41c6-86b7-beaa72e834f6";"2005-02-19";"0";"ITALIA";"0";"1";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"dabfc3f9-6409-41c4-8d10-ffcdda152de3";"5d980c72-ede9-4a23-bf67-a71fec550053";"2004-01-02";"0";"ITALIA";"0";"1";"1";"A";"1 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"dabfc3f9-6409-41c4-8d10-ffcdda152de3";"49405a36-2cf8-427a-87dc-92f9cf121301";"2004-01-02";"0";"ITALIA";"0";"1";"2";"A";"2 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"daf4d089-78c0-4eab-8a26-9adfb398857c";"962692b7-279e-41c6-86b7-beaa72e834f6";"2004-02-05";"0";"RUSSIA";"0";"0";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"db342459-78fa-4236-942a-e02e70937c51";"147b362f-a7d1-4ec4-90c7-8065b5d3cd1d";"2002-04-17";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"db342459-78fa-4236-942a-e02e70937c51";"22fc17c0-015d-4da6-9b03-c101aa510287";"2002-04-17";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"db4bfb61-b8be-422f-9183-e1323a557345";"8c9ad465-9aa5-4b90-96ac-d9d559470d6f";"2002-07-29";"0";"ITALIA";"0";"0";"2";"D";"2 D";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"db4bfb61-b8be-422f-9183-e1323a557345";"611b1046-0e5e-4c75-909f-c02c0e3d874b";"2002-07-29";"0";"ITALIA";"0";"0";"3";"D";"3 D";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"db64b8a3-f65e-4e87-b421-ffdc4b08469f";"4a218ad9-9d33-4dc3-8d78-05d167981285";"2003-05-07";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Classico Paritario";"2017-2018";"B1";"0";"";"";"0";"0";"0"
