"","school_ID","stud_ID","grade","gender","immig","video_games","internet_quality","internet_availability","SCHRISK","BULLIED","BELONG","COOPAGR","TEACHSUP","FAMSUP","PERSEVAGR","ASSERAGR","EMPATAGR","EMOCOAGR","STRESAGR","CURIOAGR","math_time","study_time","MISCED","FISCED","HISCED","ESCS","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH","mate","mate9","mate3"
"78","38000253","38000130",10,0,0,1,-1.0009,6,-0.4624,1.2573,-1.7201,-0.7205,1.5558,-2.4229,-3.166,-3.256,-1.0734,-0.3876,0.0163,-2.1252,NA,NA,5,5,5,-0.9991,406.192,441.383,402.307,427.119,437.122,421.213,452.541,459.026,419.518,459.473,432.5894,"2","low"
"79","38000131","38000132",10,0,1,1,0.3714,2,-0.4624,-1.228,-0.0367,0.1637,-1.7015,-0.9406,0.4708,-0.5027,-0.3821,-0.7482,-1.7948,-0.5264,1,6,6,3,6,-1.1442,469.3,460.774,434.554,480.333,509.076,500.8,482.569,475.429,432.164,465.693,471.0692,"2","low"
"80","38000204","38000133",10,0,0,4,0.038,6,0.8125,0.6364,1.4938,-0.243,-2.1346,-0.4163,-0.4976,1.3148,-0.3001,-1.4553,1.6258,1.2903,1,1,8,7,8,1.1609,737.624,752.688,723.304,768.854,701.944,732.048,704.901,712.114,722.832,762.552,731.8861,"6","high"
"81","38000085","38000134",10,0,0,5,-0.5318,6,-0.4624,-0.267,-0.3542,0.9434,-2.9095,-0.0667,-0.9704,-0.9882,1.9154,-1.0657,-1.6175,-1.3385,1,3,3,6,6,-0.7324,480.32,512.131,477.208,514.6,484.852,497.79,472.18,478.254,497.033,479.193,489.3561,"3","medium"
"82","38000302","38000136",10,1,0,3,-0.3694,6,0.703,-1.228,-0.8709,-1.2295,-0.1002,-0.8798,-0.6306,0.0334,-0.6308,-0.9709,-0.8216,-1.2262,1,1,5,3,5,-0.4402,500.612,504.084,431.7,468.641,456.173,431.27,441.551,464.079,421.793,481.505,460.1408,"2","low"
"83","38000258","38000137",9,1,0,1,NA,6,-0.4624,0.8145,-1.165,-0.6043,-0.1002,-0.6498,0.4228,0.2443,-0.5495,-1.0248,-1.8129,-0.0164,2,3,NA,NA,NA,NA,334.784,297.216,316.029,342.721,308.057,285.011,290.281,322.462,240.485,280.799,301.7845,"1b","low"
"84","38000278","38000138",10,1,0,5,-0.3711,6,-0.4624,-1.228,0.3605,-0.2473,0.1475,1.7512,0.8911,-0.515,1.4305,-0.3225,0.013,0.4332,2,6,9,9,9,1.0043,617.793,559.352,573.195,542.005,563.157,586.806,593.288,527.195,573.269,602.004,573.8064,"4","medium"
"85","38000329","38000140",9,0,0,5,0.8919,6,-0.4624,-0.1325,-0.3261,0.4278,0.4357,-0.1995,-0.6034,-0.3656,-1.0233,2.1151,0.4484,-0.8035,3,4,5,3,5,-1.0601,481.938,550.878,499.447,480.815,541.99,561.533,490.307,471.574,500.673,511.148,509.0303,"3","medium"
"86","38000150","38000142",10,0,0,4,-0.4131,6,-0.4624,-0.5168,-0.338,-0.2288,-0.1002,-0.0711,-0.4155,-1.5819,-0.5316,1.0123,0.5076,-0.5296,3,4,10,9,10,1.2384,659.183,631.748,578.736,629.955,631.938,670.612,651.118,603.845,619.934,624.217,630.1286,"5","high"
"87","38000199","38000143",10,0,0,3,0.1515,6,-0.4624,0.1361,0.1702,0.5712,0.8211,-0.0089,0.9264,-0.3347,-0.4114,0.5209,0.6429,-0.0641,2,4,10,7,10,1.0429,556.597,574.53,532.053,539.824,503.655,537.472,493.267,558.384,557.106,534.071,538.6959,"3","medium"
"88","38000319","38000145",10,1,2,2,0.0498,6,0.8125,0.1361,-1.7506,-0.8336,1.5558,-0.4233,1.1135,-0.6601,0.057,-0.1073,0.2222,0.7703,1,3,5,7,7,-0.3349,401.864,369.899,391.797,358.962,431.394,381.369,406.601,371.829,399.17,412.774,392.5659,"1a","low"
"89","38000024","38000147",10,1,0,1,0.3623,6,-0.4624,-0.391,-0.3261,-0.1247,-0.1002,1.1887,-0.472,0.2914,-0.1619,0.1044,-0.2557,-0.0603,2,4,3,3,3,-0.6589,499.914,462.491,464.762,412.07,459.302,452.029,455.886,369.386,451.699,495.031,452.257,"2","low"
"90","38000017","38000149",10,0,0,5,-0.3923,6,0.4017,-0.1325,0.3378,0.2191,-0.5635,1.7316,-2.6436,-0.4207,-2.4453,-0.6051,0.3965,-0.2443,3,5,5,5,5,0.2468,454.098,490.623,475.465,490.512,488.255,456.81,488.504,475.997,497.993,516.293,483.455,"3","medium"
"91","38000025","38000150",10,0,0,4,-0.1426,6,-0.4624,-1.228,-0.3485,-1.0276,-0.3322,0.2855,0.7783,0.3269,-0.8019,0.8367,-0.5315,-0.4546,4,6,9,10,10,1.1364,590.84,622.441,625.563,621.799,610.9,615.852,609.101,644.52,591.134,593.522,612.5672,"5","high"
"92","38000155","38000153",10,0,0,1,-2.8028,6,-0.4624,0.7075,0.9614,-0.5823,-0.5635,-0.7971,-0.6438,0.5524,-1.0568,0.3668,0.8339,0.0528,3,3,9,9,9,0.812,433.32,416.312,499.819,462.824,424.94,420.484,448.237,437.22,435.56,445.178,442.3894,"2","low"
"93","38000120","38000155",10,0,0,4,0.1169,6,-0.4624,-0.3264,-0.4082,1.2357,1.5558,-0.0111,1.3039,-0.7647,1.5372,0.546,-0.297,-0.2965,1,2,7,6,7,-0.262,596.437,636.059,610.095,602.816,613.976,610.908,650.476,630.499,572.961,479.718,600.3945,"4","medium"
"94","38000063","38000157",10,0,0,3,-0.678,5,-0.4624,-1.228,0.3378,0.5605,-1.0693,-0.7934,-0.98,-0.544,-1.3932,1.0967,0.8997,-0.5001,1,1,9,9,9,0.503,428.675,433.066,415.852,525.721,444.111,431.493,418.717,443.09,399.146,445.909,438.578,"2","low"
"95","38000060","38000158",10,0,0,2,-0.1177,6,-0.4624,-1.228,2.2967,0.5645,1.5558,0.6144,0.1799,0.2294,0.7041,0.8469,0.6417,1.7307,1,1,9,7,9,1.0313,629.062,606.899,618.444,620.019,593.478,629.34,650.032,613.981,577.075,641.021,617.9351,"5","high"
"96","38000063","38000162",11,0,0,5,0.451,6,-0.4624,-1.228,0.0311,-0.4553,-1.0693,1.883,1.3126,0.6211,-0.4982,-0.1869,0.1772,0.4287,1,2,5,3,5,-1.0334,456.272,432.06,432.914,446.647,455.183,422.623,422.672,466.798,463.934,487.945,448.7048,"2","low"
"97","38000035","38000166",9,1,0,3,0.4955,4,-0.4624,1.5565,-0.044,1.2238,-0.5635,0.2311,-1.0346,-0.1747,3.061,-1.117,-1.0406,-0.8501,1,2,10,9,10,1.1034,435.045,435.16,431.297,464.195,432.137,423.434,475.84,427.179,411.352,441.404,437.7043,"2","low"
"98","38000331","38000172",10,1,0,1,0.7633,6,-0.4624,1.2258,-0.4375,-0.2759,-0.5635,NA,-0.1071,-0.3344,-0.7156,-0.3302,-0.9734,-0.4788,1,3,3,4,4,-0.9262,536.15,590.235,621.473,587.877,610.884,578.494,579.924,580.852,602.22,568.211,585.632,"4","medium"
"99","38000317","38000173",10,1,0,2,-1.0758,6,-0.4624,-1.228,-0.6152,-0.3217,-0.3322,0.1637,-0.8038,-0.2301,-0.5908,-1.2011,-3.7424,-0.3606,1,6,10,9,10,0.1952,449.39,405.725,390.587,412.119,381.478,452.368,429.455,450.196,431.665,457.16,426.0143,"2","low"
"100","38000250","38000174",10,1,0,5,0.3623,6,-0.4624,-1.228,0.028,0.6956,-0.1002,NA,0.5853,0.4657,0.2812,0.242,-0.4219,0.0694,3,5,9,10,10,0.7817,413.473,440.294,459.771,415.491,448.101,461.354,435.593,425.326,398.033,382.001,427.9437,"2","low"
"101","38000046","38000175",9,1,0,4,-0.3684,5,-0.4624,-1.228,-0.338,-0.8903,NA,-0.7501,-1.1502,0.6519,-0.7616,-0.7997,-0.0978,-1.0504,1,4,3,3,3,-1.6391,341.195,365.278,265.95,325.24,313.727,278.811,341.557,316.474,288.543,368.931,320.5706,"1b","low"
"102","38000285","38000177",10,1,0,5,-0.5894,6,-0.4624,0.7301,-0.4867,-0.3896,-0.5635,0.7302,0.0128,-0.9875,-0.1705,-0.4942,-0.5105,-0.1892,2,4,7,7,7,-0.8521,360.348,353.248,360.854,429.055,428.383,403.755,386.144,384.173,392.118,375.732,387.381,"1a","low"
"103","38000298","38000178",10,1,0,4,-0.9978,6,-0.4624,-0.267,-0.6376,-1.1071,-0.3322,-0.954,-0.2559,0.2906,-0.6518,-0.6534,0.1125,1.4432,1,3,5,6,6,-0.1958,496.134,590.502,581.894,473.393,522.845,588.339,530.649,531.954,539.884,542.374,539.7968,"3","medium"
"104","38000304","38000179",10,0,0,1,NA,6,-0.4624,-1.228,1.4693,-0.9213,NA,NA,-3.3916,NA,-1.913,NA,NA,-0.8443,NA,NA,6,4,6,-0.5314,407.639,344.608,351.714,407.5,359.311,413.132,389.866,410.284,313.604,380.779,377.8437,"1a","low"
"105","38000153","38000180",9,0,1,3,0.2636,5,-0.4624,-0.3264,0.3084,-0.2856,-0.3322,0.5401,0.6153,-0.5883,0.1176,0.3698,0.1738,-0.2337,2,4,3,5,5,-0.9037,463.933,517.096,514.292,504.97,508.221,379.05,489.302,478.642,472.646,498.967,482.7119,"3","medium"
"106","38000210","38000182",10,1,0,4,-0.9981,6,-0.4624,-1.228,-0.471,0.0489,-1.3627,1.6227,-0.6478,-0.6126,-0.2308,0.0904,-2.8005,-0.6169,3,5,5,7,7,0.3678,514.31,512.998,472.24,471.777,461.803,531.035,482.134,465.142,490.323,454.863,485.6625,"3","medium"
"107","38000179","38000183",10,0,0,6,0.8526,0,-0.4624,1.3994,-1.9803,1.5062,1.5558,-0.1673,-0.4239,-0.7757,NA,0.1526,-0.3666,-0.9191,1,1,9,9,9,-0.3817,414.392,361.471,353.143,352.763,343.984,380.699,373.553,397.371,371.505,359.879,370.876,"1a","low"
"108","38000161","38000190",10,1,0,4,0.1515,6,-0.4624,-1.228,0.8759,0.1564,1.5558,0.2854,-0.3154,0.8771,2.5835,-1.3363,-0.7641,-0.4857,1,2,5,3,5,-0.3646,456.808,407.325,428.215,425.003,431.625,476.231,405.242,420.951,456.121,460.394,436.7915,"2","low"
"109","38000087","38000191",10,0,0,NA,NA,NA,-0.4624,1.191,-0.4794,0.2147,-0.5635,-0.5925,-0.2863,0.2528,-1.3221,-0.6367,0.8287,-0.4579,1,1,4,4,4,-0.6812,527.031,519.965,522.035,522.098,545.57,508.617,532.987,510.464,502.014,522.698,521.3479,"3","medium"
"110","38000249","38000192",10,0,0,4,-0.4196,6,0.8125,0.2289,0.3249,-1.0566,1.5558,0.3388,-0.184,0.2759,0.0952,0.7393,-0.1386,-0.0402,1,2,7,9,9,0.5949,465.076,474.421,486.778,524.768,542.793,486.213,498.421,464.34,479.591,487.35,490.9751,"3","medium"
"111","38000232","38000193",10,0,0,3,-0.7098,6,-0.4624,-0.5168,NA,-0.3466,-0.3322,-0.683,-0.1328,-0.3898,0.065,-1.173,-0.6857,-0.7415,1,4,9,9,9,0.9087,411.265,464.234,416.688,369.864,398.552,421.507,408.054,429.479,421.018,402.017,414.2678,"1a","low"
"112","38000207","38000194",10,1,0,NA,-1.0607,2,0.4017,-1.228,2.7562,0.5875,-0.8059,NA,1.0494,-0.2012,-1.1979,-0.1065,0.1551,2.128,1,3,7,3,7,0.0497,337.691,292.957,348.554,362.204,321.274,307.844,354.148,350.725,309.833,372.249,335.7479,"1b","low"
"113","38000143","38000195",10,0,0,6,0.0742,3,3.0521,-0.1325,-0.5047,-0.6949,-1.0693,-0.6359,-0.6876,-0.3603,-0.9695,-0.0946,0.0806,0.1997,1,4,7,6,7,0.2048,415.886,490.942,440.928,452.598,436.295,410.539,413.079,474.164,480.887,395.47,441.0788,"2","low"
"114","38000115","38000196",10,1,0,2,-0.4621,6,-0.4624,-0.1325,0.9614,0.1342,-0.1002,0.0697,-0.4525,-0.1168,0.6132,-0.636,1.2994,-0.5828,2,3,5,5,5,-0.059,477.474,469.758,461.876,463.658,440.969,478.035,442.405,454.131,462.247,418.037,456.859,"2","low"
"115","38000028","38000197",10,0,0,6,-0.7888,5,0.4017,-1.228,-0.2197,NA,NA,NA,-0.6416,NA,NA,NA,NA,NA,NA,NA,9,9,9,0.9521,461.964,451.82,404.259,441.808,497.687,478.187,416.576,490.517,415.675,441.179,449.9672,"2","low"
"116","38000017","38000198",10,0,0,5,-1.3048,6,0.8125,-0.391,0.4163,0.1307,1.5558,1.797,0.5826,2.0447,3.848,-0.0355,-0.7185,0.4607,1,3,4,3,4,-1.1064,443.732,404.58,479.933,500.672,484.948,491.799,465.542,497.074,470.647,480.395,471.9322,"2","low"
"117","38000211","38000199",10,1,0,6,-0.8803,0,-0.4624,-0.267,-0.2482,-0.0465,-0.1002,1.0472,0.5912,-0.5412,-0.7536,0.9223,0.0909,0.0015,2,5,4,5,5,-0.2752,405.698,407.678,442.583,445.208,439.266,412.277,433.811,377.25,425.106,417.616,420.6493,"2","low"
"118","38000203","38000200",10,0,0,NA,NA,NA,3.0521,-1.228,0.734,-0.9234,1.5558,-1.0093,1.0905,7.2577,NA,NA,NA,1.008,NA,1,9,10,10,0.8777,331.487,303.81,350.163,339.836,235.924,264.128,292.549,308.695,290.14,284.066,300.0798,"1b","low"
"119","38000056","38000201",11,0,0,5,-0.1177,6,-0.4624,-1.228,-0.1203,-0.0439,-0.1002,0.2444,-0.4574,-0.8329,-1.0445,-0.0309,0.6454,-0.9787,1,1,7,3,7,-0.4045,600.998,579.431,600.865,555.978,592.308,576.027,533.339,566.625,586.496,568.524,576.0591,"4","medium"
"120","38000160","38000202",10,1,0,1,-0.2473,6,-0.4624,-1.228,-0.4747,-1.1175,-0.5635,NA,-0.5791,-0.0631,-0.8799,-1.401,-0.7405,-0.9201,1,3,3,5,5,-1.1517,444.658,486.523,452.648,497.031,470.993,430.554,413.005,446.539,435.987,475.929,455.3867,"2","low"
"121","38000039","38000204",10,0,0,3,-1.1456,6,1.324,0.9365,-0.1361,-0.186,-0.5635,-0.4918,0.5338,0.5953,0.0313,-0.4279,0.9275,0.6891,1,1,3,3,3,-1.4858,504.874,493.723,509.62,525.803,545.146,530.041,525.648,527.415,489.601,524.459,517.633,"3","medium"
"122","38000070","38000205",10,1,0,5,0.3623,6,-0.4624,0.0102,1.4872,0.0813,-1.0693,0.5599,-0.3856,0.5185,0.6834,-1.2297,-0.242,-0.4208,3,5,9,NA,9,0.7936,370.696,309.274,404.88,377.597,369.042,355.666,346.988,384.964,364.42,339.39,362.2917,"1a","low"
"123","38000071","38000206",10,0,0,5,-0.1425,6,-0.4624,-0.267,0.6428,-0.0071,-0.1002,-0.6339,0.1406,-0.5788,-0.4365,-0.602,-0.1667,-0.3394,4,4,8,7,8,0.3763,465.575,378.952,380.117,369.515,339.365,411.496,383.891,359.898,440.101,406.879,393.5789,"1a","low"
"124","38000327","38000207",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.13,506.612,509.069,548.602,520.97,536.103,532.268,548.826,529.221,541.491,527.5292,"3","medium"
"125","38000009","38000208",10,1,0,2,-0.8366,6,-0.4624,-1.228,-0.6313,-0.291,-0.5635,0.4667,1.1115,0.6834,-0.0623,-0.1246,-0.436,-0.29,2,5,9,7,9,0.9949,545.241,526.457,514.616,542.737,532.918,560.056,560.799,542.539,559.99,572.74,545.8093,"4","medium"
"126","38000290","38000209",10,1,0,4,-0.6683,6,1.793,0.7118,-0.7485,0.8942,-1.0693,-0.8833,2.7788,-0.9694,0.1971,-0.1847,-4.9859,3.1608,3,6,9,7,9,1.1194,359.223,363.597,334.431,340.423,363.437,374.963,371.187,396.494,351.151,333.956,358.8862,"1a","low"
"127","38000258","38000211",10,0,0,4,-1.3231,6,-0.4624,-1.228,0.3379,0.3995,-1.0693,-0.5806,-0.8042,-1.6994,-0.0261,-0.1369,0.3787,0.5857,1,1,9,7,9,0.4102,410.347,415.188,457.806,436.54,387.385,432.245,423.344,427.606,442.428,423.26,425.6149,"2","low"
"128","38000287","38000212",10,1,1,3,-1.0009,6,-0.4624,-0.1325,0.0311,-0.8151,-0.1002,0.2355,-0.6325,0.4692,1.9046,-1.3952,-0.3613,-0.4688,1,2,7,7,7,-0.2886,531.489,565.011,522.507,484.754,508.131,563.556,500.421,513.41,555.739,508.508,525.3526,"3","medium"
"129","38000190","38000213",10,1,0,4,-0.4878,5,-0.4624,-0.267,-0.8772,0.9394,0.4357,0.7548,1.6803,-1.7341,0.6553,0.2381,0.1294,0.4973,1,5,7,3,7,0.4006,517.179,524.086,507.022,508.37,539.725,521.842,491.519,553.073,510.316,526.155,519.9287,"3","medium"
"130","38000062","38000214",10,1,0,2,-0.471,6,-0.4624,-1.228,0.2326,0.5645,-1.7015,0.4791,0.1881,-0.6836,-0.7354,-1.0138,-1.2993,-0.1586,3,6,9,9,9,1.3511,582.562,558.385,554.935,564.467,566.873,534.256,564.196,578.814,543.836,574.022,562.2346,"4","medium"
"131","38000130","38000215",10,1,0,2,1.5139,6,-0.4624,-1.228,2.7308,4.0902,-1.7015,-0.0253,0.6288,0.7965,3.4688,0.0361,0.2079,0.3677,1,2,9,10,10,1.1446,435.06,455.48,446.026,462.427,434.118,452.38,399.39,424.184,424.518,413.206,434.6789,"2","low"
"132","38000148","38000216",9,1,0,2,-1.2195,6,0.4017,-1.228,-0.7438,-0.5898,-0.3322,0.2763,-0.903,0.9412,0.5384,-0.8851,-0.059,-0.8078,2,3,4,3,4,-0.806,460.005,497.333,510.471,454.437,487.251,453.842,513.523,485.337,500.832,484.839,484.787,"3","medium"
"133","38000036","38000218",10,1,0,2,-0.8275,6,-0.4624,-1.228,0.2822,-0.03,-0.1002,0.7102,0.0999,0.2267,-0.2751,-0.1518,0.4379,-0.0189,1,3,6,3,6,-0.9688,561.238,550.478,541.956,548.147,520.307,535.006,507.156,530.835,515.98,524.202,533.5305,"3","medium"
"134","38000130","38000219",10,1,0,2,-0.5633,6,-0.4624,-1.228,-0.3261,-0.0321,-1.0693,-0.1935,-0.4044,-0.5683,-0.0363,-0.7344,-0.0087,-0.5733,1,2,3,4,4,-0.6643,654.179,558.5,620.946,578.438,589.44,548.396,596.484,543.996,616.217,616.637,592.3233,"4","medium"
"135","38000084","38000220",10,0,0,6,2.8889,0,0.4017,-0.5168,2.7474,0.9897,0.4357,1.7327,0.2287,1.3889,2.5904,1.4032,1.2719,-0.2884,1,2,8,8,8,-0.3361,459.48,439.744,498.376,463.753,461.135,434.392,487.266,472.387,456.657,466.21,463.94,"2","low"
"136","38000186","38000222",10,0,0,NA,NA,NA,0.8125,0.299,0.3216,-0.7798,-0.1002,NA,NA,-0.2912,-0.9441,0.0781,0.343,-0.8226,1,1,3,7,7,0.0309,390.506,349.983,367.233,368.369,389.637,422.061,339.726,407.117,386.716,343.902,376.525,"1a","low"
"137","38000338","38000223",10,0,1,NA,NA,NA,3.0521,-0.0259,-0.7635,0.5287,-0.1002,-0.242,0.2308,-0.3381,0.2036,0.6139,-0.0293,0.6234,3,3,4,5,5,-0.8952,344.368,379.831,372.55,406.209,375.546,327.364,327.602,362.316,357.863,396.395,365.0044,"1a","low"
"138","38000149","38000224",10,1,0,4,-0.4879,6,0.4017,-0.277,0.0717,-0.316,0.1475,-0.0586,-0.3015,1.498,-0.0109,-0.6877,-0.3503,0.4765,2,3,10,7,10,0.4019,565.861,584.042,546.669,557.63,582.467,517.797,576.066,580.218,563.836,600.804,567.539,"4","medium"
"139","38000093","38000225",10,0,1,1,-1.0925,6,-0.4624,-1.228,0.3316,-0.1487,-0.8059,-0.4132,-0.3662,-1.8063,-0.1456,0.8969,-0.3249,0.553,2,4,5,5,5,-1.0293,431.295,429.252,474.501,463.046,510.13,456.424,458.736,473.489,477.055,484.717,465.8645,"2","low"
"140","38000254","38000227",10,1,0,1,-0.4487,6,1.793,1.2436,-1.2344,-0.2997,-0.1002,0.561,-0.1257,-0.2345,-0.4347,-2.0191,-1.86,-0.2584,1,2,4,5,5,-0.9217,395.574,447.322,479.335,453.103,417.025,478.037,448.116,446.058,442.854,451.243,445.8667,"2","low"
"141","38000282","38000228",10,1,0,1,-2.8028,6,0.703,-0.1325,-0.3548,-0.9437,0.4357,-1.2431,-0.6331,-0.4973,-0.3715,-0.5422,-1.0383,-0.8456,1,1,8,8,8,-1.0602,314.583,320.008,330.728,324.866,283.264,317.634,333.851,326.388,319.795,291.12,316.2237,"1b","low"
"142","38000155","38000229",9,0,1,5,-1.2138,5,3.0521,1.619,-0.7909,1.3508,1.5558,-1.1071,NA,0.4723,-1.6295,0.3139,-0.1174,-1.2739,3,2,5,3,5,-0.8812,325.273,365.886,315.277,352.586,323.953,362.446,387.992,290.096,385.53,329.043,343.8082,"1b","low"
"143","38000032","38000230",10,1,0,3,0.3623,6,-0.4624,-1.228,-1.3513,1.7858,0.1475,-0.0628,-0.1736,0.4828,-1.5769,-0.1559,-0.2314,0.2762,1,1,5,10,10,-0.1468,426.953,397.548,390.563,414.161,380.088,391.407,369.628,384.407,390.78,399.351,394.4886,"1a","low"
"144","38000178","38000231",10,0,0,NA,0.3685,NA,0.4017,-1.228,-0.3261,-0.867,NA,1.5928,2.7633,NA,-1.1656,NA,NA,-0.3142,1,4,9,3,9,1.001,310.425,261.549,318.163,253.476,246.477,304.266,286.792,335.856,294.483,287.004,289.8491,"1c","low"
"145","38000107","38000232",10,0,1,1,-0.5789,3,1.4434,2.4093,-0.9988,-1.0249,-1.0693,-0.8155,-0.0918,-1.0297,-0.7133,1.2629,0.1687,-0.2721,NA,6,4,5,5,-1.5746,376.081,312.724,239.299,275.144,330.392,296.476,309.215,338.754,306.444,329.281,311.381,"1b","low"
"146","38000326","38000233",9,0,0,3,0.3142,2,0.4017,0.4452,0.8273,0.4174,-0.1002,0.0156,0.5348,-0.0701,0.0094,-0.0541,0.3001,0.587,1,3,5,4,5,-0.545,514.725,480.073,505.178,471.564,469.442,402.384,473.022,476.632,502.764,490.208,478.5992,"2","low"
"147","38000019","38000234",10,0,0,4,-2.8028,6,0.8125,-0.5168,1.1471,-0.3445,-2.9095,0.3309,-0.3043,0.4288,-0.6941,-0.3534,0.228,0.23,NA,NA,8,9,9,-0.0595,420.958,417.98,430.453,424.205,427.216,453.477,447.344,473.833,425.607,423.454,434.4527,"2","low"
"148","38000051","38000235",9,0,0,4,0.2066,6,-0.4624,1.7844,-1.1178,-0.9731,0.4357,-0.5164,-1.2165,-0.5,-1.0809,0.9721,0.1385,-0.9146,1,5,5,5,5,-1.2806,358.072,362.79,361.31,385.318,388.359,402.56,331.659,436.861,388.563,375.488,379.098,"1a","low"
"149","38000337","38000236",10,1,0,3,-0.8957,6,-0.4624,-1.228,-0.0325,0.3423,0.1475,0.5388,-0.5657,0.325,-0.7032,-1.0416,-1.3997,0.6386,1,2,10,10,10,1.0799,546.802,530.222,522.72,530.616,533.755,543.899,527.783,533.616,530.99,531.191,533.1594,"3","medium"
"150","38000305","38000239",10,0,0,NA,NA,NA,-0.4624,-1.228,0.3519,-1.2097,-0.5635,-0.713,-3.8095,0.3573,-0.464,-0.6424,-0.486,-0.6234,4,6,5,5,5,0.2643,579.165,510.587,544.594,556.706,519.318,533.588,565.585,506.622,502.146,508.637,532.6948,"3","medium"
"151","38000098","38000240",11,0,0,4,0.1515,6,-0.4624,-1.228,0.3519,0.1331,-0.3322,1.5146,4.7772,-0.5697,-0.7521,0.7045,0.5629,-0.5852,1,3,7,7,7,-0.2353,485.975,487.119,488.734,475.039,467.678,523.835,487.522,496.532,491.054,496.924,490.0412,"3","medium"
"152","38000134","38000242",10,1,0,1,-0.7458,6,0.4017,-1.228,-0.6801,-0.4963,-1.3627,0.001,1.5653,-0.1308,0.3707,0.0857,0.5545,0.5389,1,3,7,5,7,0.5337,493.443,492.721,513.562,531.024,496.301,525.948,536.195,544.618,541.785,554.931,523.0528,"3","medium"
"153","38000104","38000245",11,1,0,5,-1.2356,6,0.8125,0.0959,-0.8885,-0.8082,-1.0693,-0.7637,-0.0056,-1.3835,-0.0755,-1.1093,-1.32,-0.7635,2,5,3,3,3,-1.5177,370.822,395.599,403.535,435.053,394.236,369.153,399.487,398.032,400.987,363.836,393.074,"1a","low"
"154","38000288","38000246",9,1,0,4,1.1297,6,0.8125,1.2172,-0.4893,-0.4785,NA,NA,-0.6368,-0.3593,-0.4715,NA,NA,-1.0347,NA,NA,7,10,10,-0.6996,283.797,280.568,273.923,322.504,327.743,354.948,341.239,331.907,304.979,309.141,313.0749,"1b","low"
"155","38000181","38000248",10,0,0,5,-0.0321,4,-0.4624,-1.228,0.3863,0.2633,0.4357,NA,0.2421,-0.2435,-0.4017,1.0358,0.9685,-0.4994,2,3,3,7,7,-0.3796,541.125,467.077,508.998,485.807,466.053,534.024,425.926,509.255,458.721,483.998,488.0984,"3","medium"
"156","38000081","38000249",10,0,0,4,0.3623,6,1.4434,0.7646,0.7639,NA,-0.3322,-0.1994,0.5628,-0.4654,0.1522,0.6125,0.5968,-0.6964,1,1,7,7,7,-0.7601,412.667,441.902,433.576,433.724,397.181,440.167,481.01,434.128,454.65,470.52,439.9525,"2","low"
"157","38000097","38000250",10,0,1,4,NA,5,-0.4624,1.1629,-0.9555,-1.1359,0.8211,-1.3173,-0.2759,-0.0134,-0.6525,-0.9405,-1.7291,-0.4538,1,1,3,3,3,-2.0604,402.508,366.851,383.45,429.225,362.77,409.238,364.7,412.193,300.85,355.375,378.716,"1a","low"
"158","38000242","38000251",10,1,1,4,-0.3519,3,-0.4624,0.5381,-0.3263,4.1058,-0.1002,-0.4751,0.331,-1.5826,-0.6708,0.4532,0.2406,-0.2053,1,4,3,3,3,-1.6097,431.546,428.451,411.906,370.003,415.604,433.348,361.631,349.584,354.479,370.592,392.7144,"1a","low"
"159","38000305","38000253",11,1,0,5,-0.5775,6,-0.4624,-1.228,-0.7034,-0.4277,-0.1002,0.3083,-0.0346,-0.6754,-0.2028,-0.4078,-0.3602,-0.098,1,4,9,3,9,0.5888,400.234,435.127,406.962,373.029,395.457,382.634,359.65,462.67,414.379,410.706,404.0848,"1a","low"
"160","38000049","38000254",9,0,0,5,0.3623,6,-0.4624,0.1902,2.1143,1.0238,0.4357,-0.0992,0.3968,0.133,2.081,1.6238,1.5651,-0.5421,1,1,9,4,9,0.5769,468.898,503.911,474.085,526.824,519.89,454.866,504.938,484.872,488.497,504.416,493.1197,"3","medium"
"161","38000053","38000257",10,1,0,3,0.3623,6,-0.4624,0.5805,0.4087,0.4054,-0.5635,-0.587,-0.3495,-0.1785,0.6567,-0.453,0.0846,-2.1543,1,5,4,8,8,-0.1755,382.515,388.227,445.448,391.184,411.656,418.825,447.038,417.835,370.689,425.897,409.9314,"1a","low"
"162","38000028","38000258",10,0,0,1,0.3623,6,1.4434,-1.228,-0.47,0.2217,0.4357,-0.937,0.4613,0.2923,-0.8798,0.6259,0.9306,-0.2662,1,2,10,7,10,0.0087,635.551,613.689,703.774,626.186,619.024,642.305,625.41,625.672,620.834,602.184,631.4629,"5","high"
"163","38000132","38000259",11,0,0,4,-0.2923,6,-0.4624,0.0544,-0.2482,0.0054,-0.5635,0.0527,0.3968,0.2349,1.1341,0.9427,0.8284,0.6297,3,5,9,9,9,0.7855,521.307,529.279,526.731,528.898,547.195,523.898,472.785,491.812,531.941,538.063,521.1909,"3","medium"
"164","38000135","38000260",10,1,0,5,0.3623,6,0.4017,-1.228,-0.3261,-0.0433,-0.1002,0.3988,0.7976,0.6161,-0.655,-0.8988,-1.0259,0.567,3,6,10,10,10,1.4111,492.406,488.702,491.931,482.804,493.301,521.901,481.477,493.919,470.074,505.955,492.247,"3","medium"
